interception touchdowns, interception yards, interceptions, name
1,40,1,D King
0,0,1,B Austin
1,78,1,D Mosely
0,0,1,O Melifonwu
0,0,1,J Williams
0,12,1,T Bierria
0,4,1,A Chachere
0,0,1,T Edmunds
0,7,1,D Barnett
1,58,1,R Harrison
0,0,1,K Seeley
0,9,1,T Mathis
0,7,1,A Sotolongo
0,9,1,D Cain
0,0,1,K Melton
0,0,1,C Sullivan
0,0,1,S Walters
1,59,1,J Whitehead
0,9,1,M Pippins
0,4,1,C White
0,0,1,J Brown
0,0,1,D Dixon
0,0,1,G Conley
1,59,1,F Warner
1,50,1,D Lake
0,0,1,T Edmunds
0,7,1,J Kunaszyk
0,16,1,F Ginda
0,21,1,D Randall
0,27,1,J Washington
0,7,1,B Hicks
0,0,1,J Rogers
0,0,1,M Humphrey
0,6,1,C George
0,0,1,J Evans
1,44,2,C Duck
0,26,1,J Thomas
0,12,1,J Timpf
1,34,2,E Jenkins
0,12,1,J Gray
0,0,1,N Brooks
0,0,1,S Davis Jr
0,0,1,J George
0,64,1,W Harris
0,7,1,P Bennett
0,34,1,D Montgomery
0,0,1,T Reid
0,0,1,T Williams
0,0,1,A Thomas
0,45,1,X Woods
1,38,2,B Clay
0,3,1,T Payne
0,0,1,J Este
0,-6,1,K Prather Jr
0,27,1,D Osborne
0,21,1,J Sterns
0,33,1,E Freeman
0,0,1,J Foster
1,45,1,M McWilson
0,42,1,J Greenard
0,23,1,S Thomas
0,13,1,T Washington
0,3,1,D Riley
0,0,1,D Jackson
0,2,1,D Jones
0,0,1,A Hill
0,4,1,D Thomas
0,0,1,J Myrick
0,0,1,D Travis
1,55,1,D Hayes
0,31,1,C Jackson
0,21,1,E Rolle
0,1,2,K Williams
0,23,1,J Herman
0,0,1,L Wilson
0,8,1,T Smith
0,3,1,J Payton
0,1,2,M Olootu Jr
0,0,1,T Roberts
0,0,1,D Herrington
0,0,1,J Wright
0,19,1,J Moon
1,40,1,J Boatright
0,0,1,J Rothschiller
0,0,1,M Hartage
0,0,1,K Queiro
0,0,1,N Ellerbe
0,0,1,D Ellis
0,7,1,T Holloman
0,6,1,C Lammons
0,0,1,I Oliver
0,0,1,T Thompson
0,3,1,C Swift
0,0,1,J ORoy
0,0,1,S Thomas
0,0,1,S Parker
0,9,1,J Brown
0,0,2,B Allen
0,0,2,J Fogal
0,7,1,J Schlager
0,0,1,D Smith
0,0,1,T McGaster
0,27,1,D Gardenhire
0,0,1,A Joyner
0,0,1,B Holt
0,24,1,A Young
0,0,1,O Jackson
0,-2,1,R Williams
0,37,1,R Douglas
0,0,1,T Roberts
0,34,1,K Brown
0,22,1,D Jones
0,0,1,J Bowdry
0,2,1,E Boggs
0,0,1,A Howard
0,0,1,C Duck
0,1,1,M Reynolds
0,3,1,C Moore
0,0,1,M Tell III
0,27,1,L Rubenzer
1,35,1,P Healy
0,30,2,B Hicks
0,0,1,W Steelhammer
0,0,1,R Hoggins
1,28,1,M Smith
0,33,1,B Taylor
0,16,1,M Johnson
0,3,1,D Cruikshank
0,35,1,B Edwards
1,28,1,T Annese
0,44,2,K Bourne
0,23,1,N Murray
0,24,1,B Fulp
0,8,1,C Gore
0,0,1,H Harding
0,0,1,J Johnson
1,48,1,D Sanders
0,14,1,M White
0,1,1,T McFadden
0,3,1,J Johnson
0,31,1,D Sanders
0,0,1,L Austin
0,3,1,T Henderson
0,26,1,H Wilson
0,0,1,B Wilson
0,22,2,D Killings
0,0,1,S Griffin
0,-5,1,M Ball
0,0,1,D Shelley
0,0,1,X Woods
0,0,1,I Rodgers
0,4,1,M Morris
0,42,1,D Hicks
0,0,1,J Lewis
0,25,1,T Martin
0,4,1,C Suits
0,47,1,J Holsey
0,13,1,L Cheadle
1,35,1,D Ward
0,29,1,M Smitherman
0,19,1,B Bryant
0,1,1,R Donaldson
0,0,1,D Harvey
0,0,1,J Jones
0,0,1,K Moore
0,0,1,T Schwab
0,14,1,C Luke
0,0,1,D Arnette
1,33,1,J Evans
0,0,1,J Thomas
0,59,1,R Richards
0,26,1,K Henry
0,84,1,T Robinson
0,0,1,B Schooler
0,0,1,K Apelu
0,22,1,B Smith
0,18,1,C Campbell
0,0,1,B Clay
0,0,2,J King
0,4,1,T Bierria
0,0,1,N Orr
0,0,1,D Coleman
0,0,1,P Locke III
0,0,1,R Reid
0,23,1,T Shenall
0,3,1,Q Carroll
0,0,1,D Millines
0,30,1,C Hansen
0,7,1,D Smith
0,22,1,S Carter
0,12,1,C Dahlquist
0,0,1,T McGhee
0,30,1,Q Blanding
0,37,2,J Alexander
0,25,1,J Bates
0,31,1,R England
0,0,1,J McClinton
0,0,1,E Riley
0,5,1,D Dixon
0,0,1,S Shelton
0,10,2,N Gerry
0,32,1,R Gafford
0,0,1,C James
1,75,1,D Phillips
0,0,1,J Ferguson
0,1,1,M Allen
0,0,1,J Abresch
0,0,1,J Bozeman
0,0,1,D Johnson
0,0,1,C Swift
0,51,1,K Olugbode
0,12,1,C Judge
0,0,1,R Goforth
0,0,1,T Goodman
0,14,1,B Taylor
0,3,1,C Brown
0,0,1,J Thomas
0,60,1,J Hagan
0,0,1,D Sumner Gardner
0,0,2,O Melifonwu
0,18,1,T Reid
0,-1,1,E Boggs
1,24,1,S Ramirez
0,0,1,J Liddell
1,37,1,D Dawson
0,0,1,R Ladipo
0,0,1,W Steelhammer
0,0,1,J Holsey
1,28,1,R Texada
0,22,1,J Johnson
0,20,1,C Williams
0,27,1,B Burr Kirven
0,0,2,S Jones
1,86,1,D Johnson
1,33,2,S Griffin
0,0,1,P Nickerson
0,6,1,Z Edwards
0,37,1,A McChesney
1,64,1,T Muse
0,17,1,R Carter
0,4,1,C Tankersley
0,13,1,J Vaden
1,29,1,D Shelley
0,0,1,D Reed
0,0,1,J Sterns
0,-1,1,D Baker
0,2,1,J Offray
0,36,1,C Henderson
0,0,1,J Adams
0,0,1,M Fitzpatrick
0,0,1,R Jenkins
0,9,2,D Hill
0,0,1,D McGhee
0,34,1,A Blackmon
0,39,1,Z Woods
0,0,1,D Jones
0,0,1,M McLaurin
0,0,1,N Harvey
0,0,1,D Wilson
0,14,1,C Ward
0,0,1,M Minter
0,0,1,M Egwuagu
0,0,1,D Davis
0,0,1,J Moore
0,0,1,T McFadden
0,6,1,R Santos
0,3,1,A Ocasio
0,0,1,E Mitchell
0,1,1,A Preston
0,0,1,P Sam
1,48,1,M Hooker
1,36,1,D Webb
0,10,1,T Apke
0,31,1,R Kittles
0,0,1,O Rose
0,30,1,S Hampton
0,7,1,D Roberts
0,0,1,R Fenton
0,0,1,C Moody
1,84,2,D Kazee
1,14,1,R Smith
0,11,1,R Lakalaka
0,1,1,R Farris II
0,0,2,D Lucas
0,0,2,T Winchester
0,0,1,J Pardner
0,0,1,M Branch
0,0,1,K Palma
0,18,1,C McDowell
0,-1,1,B Brown
0,36,1,I Rodgers
0,0,1,K Boyd
0,13,1,B Schooler
0,41,1,C Glenn
1,39,1,J Bates
0,19,1,S Luani
0,0,1,T Broughton
1,61,1,L Johnson
0,0,1,D Overstreet
0,0,2,R Douglas
0,56,1,L Wilson
0,0,1,D Gray
0,0,1,M Walton
0,15,2,D Pace
0,28,1,C Bailey
0,0,1,D Scott
0,5,2,J Bozeman
0,0,1,M Milton
0,0,1,S Lurry
0,7,1,A Covington
1,34,1,C Hansen
0,15,1,M Williams
0,0,1,A Saxton II
0,0,1,D Singleton
0,13,1,J Washington
1,27,1,J Sweet
1,46,1,M Hunter
0,16,1,J Wright
0,9,1,T Brown
0,46,1,J Graham
0,14,1,D Alexander
0,2,1,D Thomas
0,14,1,X Moss
0,2,1,J Love
0,0,1,B Rutt
1,20,1,D Montgomery
0,0,1,E Takenaka
0,0,1,J Thornton
0,32,1,S Lowry
0,4,1,B Scott
0,48,1,A Covington
1,41,1,T Winchester
0,70,1,S Brightwell
0,0,1,R Lewis
0,0,1,A Maddox
2,150,2,H Richardson
0,12,1,D Millines
0,12,1,O Rose
0,12,1,B Royal
0,2,1,K McGary
0,0,1,M Harris
0,7,1,D Paulk
1,34,1,M Smith
0,0,1,T Matthews
0,29,1,C James
0,2,1,D Lewis
0,34,1,R Fant
0,16,1,T Fields
0,0,1,M Rugamba
0,0,1,C Stribling
0,0,1,A Smithson
0,0,1,J Wiltz
1,31,1,R Walker
0,0,1,K McKnight
0,0,1,M Lattimore
1,30,1,D Cox
0,10,1,M Nicholson
0,0,1,D Nichols
1,19,1,A Penton
0,8,1,J Burkett
0,26,1,T Richardson
0,0,1,C Neely
0,0,1,T Wooten
0,12,1,K Williams
0,14,1,P Baldwin
0,9,1,R Smith
0,6,1,K Kelly
0,32,2,J Evans
0,5,1,O Stewart
0,0,1,B Addison
0,0,2,J Alfieri
0,50,1,C Parker
0,0,1,M Bailey
0,23,1,T Goens
0,17,1,A Walker Jr
0,4,2,M Hartage
0,0,1,K Whitner
0,0,1,R Williams
0,0,1,J Tocho
0,0,1,J Jennings
0,0,1,D Baity
0,2,1,P Locke III
0,0,2,D Haines
0,3,1,R Douglas
0,1,1,B Brown
0,0,1,L Pryor
0,8,1,D Anderson
1,40,1,R Goforth
0,37,1,M Hungalu
0,0,2,T McTyer
0,0,1,R Santos
0,7,1,M Kiser
0,3,2,L Austin
0,0,2,T Rapp
0,0,2,A Jackson
0,21,1,N DeRider
0,20,1,K Vanderbilt
0,40,1,D Dixon
0,16,2,L Musso
0,12,1,B Connors
0,63,1,T Darden
0,33,2,J Parker
0,0,1,S Bunting
0,17,1,K Rachwal
0,30,1,S Lurry
0,6,1,B Mayes
0,0,1,J Miller
0,-1,2,J Clifton
0,20,1,C Akins
0,9,1,C Morley
0,0,1,A Howard
0,7,1,M Adams
0,0,1,S Roberts
0,48,1,D Barnett
0,25,2,D Starks
1,19,1,M Milano
0,0,1,T Torres
0,-1,1,K Moore
1,39,1,F Bernard
0,0,1,I Armstrong
1,28,1,D Killings
0,1,1,I Brown
0,0,1,N Gonzalez
0,39,2,R Allen
0,0,1,T Glass
0,28,1,D Baker
0,-5,1,M Parrish
0,-8,1,A Davis
0,39,1,T Walker
0,33,1,C Griffin
1,24,1,L Austin
0,2,1,B Mitchell
0,0,1,D Cazley
0,0,1,D King
1,48,1,K Cotton Moya
0,0,1,E Edwards
1,55,1,B Stewart
0,35,1,M Lee
0,5,1,A Smithson
0,4,1,E Freeman
0,46,1,M Edwards
0,0,1,C Westry
1,25,1,G Scholato
0,0,1,G Conley
0,0,1,C Worley
0,0,1,M McShepard
1,58,1,D Green
0,0,1,M Young
0,43,1,J Sawyer
0,11,2,S Lomax
0,0,1,T Hanks
0,0,1,D Tranquill
0,42,2,N Brooks
0,13,1,K Muhammad
0,4,1,D Foster
0,0,1,X Crawford
1,36,1,B Fields
1,17,1,T Watt
0,0,1,T Edwards
0,0,1,L Musso
1,23,1,D White
0,0,1,K Beverly
0,50,1,A Chachere
0,33,2,W Steelhammer
0,4,1,Z Minor
0,24,2,D Nichols
0,1,1,C Frederick
0,7,1,E Lane
0,0,1,T McFadden
0,0,1,J Phillips
0,0,1,L Pipkins
1,59,1,J Kongbo
0,26,1,M Abernathy
0,32,1,F Moreau
0,23,1,J Brown
0,0,1,K King
0,59,1,K Crump
0,13,1,K Orr
0,0,1,R Douglas
1,80,1,J Evans
0,0,1,P Baldwin
1,30,1,J Thompson
0,8,1,J Harris
0,17,1,A Coleman
0,0,1,H Harding
0,0,1,L Vander Esch
0,0,1,D Neal
0,24,1,J Parker
0,0,1,M Olootu Jr
0,12,1,S Rupert
0,4,1,C Garrett
0,0,1,A Penton
0,15,2,P Nelson
0,0,1,C Armstrong
0,24,1,D Elliott
0,0,1,N Small
0,4,2,M Tyson
0,15,1,J Johnson
0,3,1,B Baker
0,0,1,D Beavers
0,0,1,J Miller
0,33,1,D Phillips
1,21,1,A Brown
0,0,1,S Hamilton
0,29,2,D Thomas
0,2,1,F Warner
0,37,1,J Davis
0,7,1,D Leavitt
0,12,1,D Downs
0,0,1,J Johnson
0,0,1,B Allen Williams
0,51,2,T Thompson
0,0,1,J Summers
0,38,1,P Nickerson
0,0,1,R Teamer
0,15,1,C Garcia
0,0,1,S Brown
0,-4,1,D Sanders
0,0,1,L Austin
0,0,1,B Mitchell
0,12,1,K Elliss
0,1,1,T Graham
0,0,2,J Thompson
0,-11,1,R Buchanon
0,12,2,J Crawford
0,40,2,M Bailey
0,25,1,J Thieneman
0,1,1,D Yancey
0,7,1,R Douglas
1,39,1,D Starks
0,3,1,E Lee
1,17,1,T Lee
0,18,1,T Washington
0,8,1,B McClain
0,0,2,M Edwards
1,74,1,C Jiles
0,0,1,J Peters
0,51,1,J Brown
0,51,1,T Darden
0,58,1,M Minter
1,20,1,D Sanders
0,0,2,J Cutrer
0,0,1,J Thomas
0,0,1,M Williams
0,66,1,M Hartage
0,22,1,J Baker
1,16,1,M Hooker
0,11,1,J Peppers
0,1,1,A Young
1,45,1,I Brown
1,20,1,D Jackson
0,0,1,C Winfield
0,0,1,J Hicks
0,19,1,A Sanchez
0,0,1,N Godwin
1,26,1,J Norton
0,0,1,T Wooten
0,32,2,J Rountree
0,23,1,A Rufus
1,33,1,A Harris
0,0,1,M Abernathy
0,0,1,A Motuapuaka
0,-1,1,A Alexander
0,6,1,J Johnson
0,0,1,L Denis
0,40,2,S Shelton
0,25,1,L Jacobs
0,0,1,L Musso
0,32,1,B Ellis
0,0,1,K Nelson
0,0,1,R Spillane
1,58,2,T Rapp
0,0,1,E Turner
0,11,1,K Elliss
0,7,2,J Jordan
0,0,1,D Hampton
0,18,1,J Backus
0,0,1,G Smith
0,2,1,T Walker
0,0,1,S Brown
0,23,1,D Earl
0,0,1,J Thompson
0,23,1,J Wright
0,0,1,D Owens
0,11,1,T Tanking
0,25,1,C Brown
0,0,1,C Humes
0,18,1,M Gross Jr
0,0,1,J Tyler
1,44,1,M Fitzpatrick
0,40,1,S Hamilton
0,0,1,T Brown
0,8,1,N Hairston
0,5,1,H Reddick
0,0,1,A Motuapuaka
0,0,2,C Tankersley
0,0,1,B Leston
1,48,1,L Sneed
0,2,1,S Malauulu
0,44,2,D Kazee
0,3,1,R England
0,-5,1,X Moss
0,0,1,S Williams
0,53,1,T Crawford
0,0,1,T Moore
0,0,1,L Crosby
1,54,1,R Smith
0,21,2,K Kelly
0,12,1,C Munson
1,66,1,J Brubaker
0,0,1,K Thomas
0,0,1,J Brady
0,8,1,K Brown
0,0,1,D Nelson
0,20,1,A Wingard
0,20,1,K Nacua
0,14,1,D Lake
0,0,1,D Hampton
0,0,1,J Jordan
0,0,1,D Williams
0,27,1,V Calhoun
0,6,1,J Lucas
0,3,1,C Rookard
0,1,1,T Sanders
0,0,1,K Weatherspoon
0,0,2,T Davis
1,68,1,T Henderson
0,0,1,J Rogers
0,20,1,H Landry
0,30,1,D Savage Jr
0,21,1,J Graham
1,32,1,N Clark
0,25,1,J Jones
0,0,1,T Meadows
0,0,1,C James
0,14,1,T Blanchard
0,1,1,O Stewart
0,23,1,A Ayinde
0,3,2,E Riley
0,0,1,S Chandler
0,0,1,D Randall
0,1,1,D Ejiofor
0,0,1,A Maddox
0,13,1,K Queiro
0,12,1,G Igwebuike
0,0,1,J McGee
0,0,1,K Adams
0,0,1,M Williams
0,0,1,R Fant
0,1,1,A Lampkin
0,0,1,B Allen Williams
1,47,1,T Fullwood
0,21,1,D Abraham
0,13,1,T Edmunds
0,9,1,T Edmunds
0,0,1,A Shegog
0,50,1,R Pulley
0,0,1,W Steelhammer
1,14,1,M McCray
0,0,1,C Becker
1,64,2,D Lloyd
0,28,1,M Fitzpatrick
1,26,1,R Anderson
0,86,1,V Smith
0,18,1,C Tankersley
0,0,1,G Conley
0,0,1,M Hooker
0,1,1,Z Cannon
1,88,2,C Gardner
0,23,1,D McMillian
0,0,1,D King
0,0,1,B Snyder
0,0,1,J Thomas
0,24,1,B Bell
0,32,1,L McQuay III
0,21,1,A Jackson
0,0,1,I Marshall
0,0,1,T Edwards