kickoff return yards, kickoff returns, longest kickoff return, name
66,1,66,M Jones
40,2,25,J Cotton
90,4,28,M Murphy
27,1,27,J McKissic
153,7,45,T Thorpe
92,4,25,L Ray
51,3,22,J Alston
79,2,54,C Williams
45,2,27,J Harris
36,2,18,N Westbrooks
12,1,12,A Bradley
-2,1,0,T Houk
70,3,27,A LaCoste
20,1,20,A Shapiro
49,2,26,C Lockett
87,5,21,C Wiggins
46,2,28,D Anaya
92,5,24,S Murray Lawrence
19,1,19,K Whitely
29,1,29,G Atkinson III
40,1,40,T Franks
35,2,24,R Finch
66,3,24,D Wilson
21,1,21,J Hall
54,3,21,K Zuleger
27,1,27,D Thomas
19,1,19,T Hill
66,3,28,B Treggs
25,1,25,K Muhammad
27,1,27,M Marable
44,2,23,R Severson
36,1,36,M Mosley
17,1,17,N Spruce
40,2,26,D Jennings
5,1,5,D Terrell
61,3,25,A Hunt
59,3,21,R Mostert
146,3,99,T Lewis
17,1,17,R Sterling
52,3,18,D Hopkins
40,2,23,D Johnson
26,1,26,M Lewis
55,2,30,B Catalon
45,1,45,L Brown
109,5,34,A Stafford
66,3,24,J Toney
20,1,20,V Dallas
32,2,17,T Glover
41,2,22,A Erickson
19,1,19,J Claiborne
96,5,25,K Jones
84,3,35,J Monroe
39,1,39,M Ambles
32,2,17,D Ayers
20,1,20,D Payne
4,1,4,L Stice
96,4,42,D Sims
18,1,18,A Hal
23,2,17,G Franklin
19,1,19,J Staples
8,1,8,S Jones
49,1,49,K Williams
10,1,10,K Smith
6,1,6,J Ross
59,3,26,N Phillips
13,1,13,J Jackson
71,3,28,R Galvin
51,3,18,T Caldwell
21,2,19,A Jackson
42,2,22,T Montgomery
20,1,20,K Young
33,2,26,A Andrews
59,3,23,M Thomas
1,1,1,Q Ezell
81,4,24,D Chance
37,2,26,E Calhoun
10,1,10,C Humphrey
15,1,15,C Sims
14,2,14,R Carswell
62,2,40,D Roland
24,1,24,J Stewart
20,1,20,J Gilbert
39,1,39,J West
47,3,18,D Johnson
17,1,17,K Sanders
83,4,28,C Davis
44,2,25,D McClellon
110,5,31,S Manfro
78,4,23,E Judge
13,1,13,T Vizzi
45,3,23,N Westbrooks
57,3,23,T Glover Wright
21,1,21,J Falslev
45,3,27,D Phillips
33,2,18,M Traylor Bennett
15,2,14,F Bickley
28,1,28,T Carrie
24,1,24,D Bass
17,2,9,H Jones
56,3,25,K Hill
52,3,23,A Wilson
12,1,12,P Lee
53,2,37,T Mason
45,2,25,J Walton
37,2,25,L Norwood
11,1,11,C Fuller
155,7,38,W Smallwood
16,0,16,I Bruce
14,1,14,V Davis
111,3,46,M Willis
0,1,0,D Dudeck
0,1,0,T Joy
7,1,7,J Crockett
36,2,20,T Dudley Giles
127,2,96,D Campbell
27,1,27,B Ross
99,5,24,T Allen
48,2,26,D Scott
78,4,28,B Bigelow
71,4,19,B Treggs
45,2,26,R Galvin
4,1,4,Z Brevick
134,5,30,R Severson
54,2,29,M Adkins II
2,1,2,T Hill
2,1,2,K Lowe
21,3,16,K Marshall
19,1,19,K Hatcher
12,1,12,L Whitfield
73,4,32,W Likely
90,3,54,B Poueu Luna
66,3,24,C Gant
66,2,45,T Crawley
66,3,31,R Montgomery
62,2,34,N Lovett
50,2,34,D Root
13,1,13,S Wynn
64,3,30,E Lewis
16,1,16,J Cotton
29,1,29,R Shelton
87,3,35,J Shepherd
77,3,30,D Miller
21,2,15,B Bourbon
19,1,19,R Davis
100,1,100,D Archer
62,3,22,E Calhoun
22,2,19,C Humphrey
49,2,29,T Lewis
16,1,16,P Logan
12,1,12,R Sterling
24,1,24,M Carter
211,3,100,B Smith
74,4,24,A Erickson
4,1,4,M Gilmore
72,4,29,M Warford
32,1,32,J Craig
16,1,16,R Hall
114,4,44,D Johnson
69,3,34,L Griffin
46,3,19,D Smelter
47,3,22,R Williams
35,2,19,J Harris
52,2,29,D Norfleet
63,2,45,M Jones
30,3,13,T Olson
48,1,48,D Reaves
13,1,13,E Taliaferro
30,1,30,J Williams
90,3,46,J Lewis
19,1,19,R Johnson
111,5,29,O Beckham Jr
39,2,21,R Whatley
71,2,51,L Ray
19,1,19,M Thomas
39,2,20,A LaCoste
22,1,22,S Gagliano
26,1,26,K Bell
64,3,26,V Bentley
32,1,32,M Osei
127,2,100,C Wiggins
11,1,11,N DAvanzo
95,5,24,A Shapiro
19,1,19,A Franklin
81,4,24,M Harris
38,1,38,V Mark
19,1,19,D Wilson
83,5,22,C McDaniel
34,1,34,G Atkinson III
21,1,21,M Grice
18,1,18,B Catalon
76,3,32,B Sheperd
21,1,21,J Gilbert
56,4,17,M Burns
22,1,22,T Lockett
14,1,14,J Hubert
0,1,0,L Dowling
77,4,35,B Ellington
0,1,0,S Jeffery
25,1,25,J Blue
19,1,19,R Sanders III
15,1,15,D Robinson
15,1,15,M Pierre
69,3,25,J Sims
48,1,48,E Johnson
16,1,16,B Johnson
6,1,6,J Richard
18,1,18,C Taylor
36,2,21,J Taylor
24,3,13,Jr
48,2,31,J Grant
14,1,14,M Burton
204,4,99,T Montgomery
7,1,7,J Hemschoot
36,2,25,J Ross
73,4,24,D McFarlane
34,2,18,G Morris II
31,2,19,G Hopper
124,6,32,J Thomas
23,1,23,R Anderson
21,1,21,C Gaines
11,1,11,V Dallas
18,1,18,R Davis
33,2,19,D Boutte
21,1,21,D Butler
90,3,41,B Chancellor
12,1,12,M Hull
55,3,24,B Reedy
46,2,32,C Jones
45,2,27,D Chance
60,2,51,B Burks
42,2,26,W Van Hooser
19,2,12,D White
80,3,37,T Glover
12,1,12,P Moore
152,4,45,G Franklin
19,1,19,D McKinney
45,2,27,A Golden
18,1,18,J Bell
40,3,26,H Lee
33,1,33,T King
75,4,24,B Kimbrow
125,5,37,D Jennings
18,2,15,T Mizzell
12,1,12,C Wingo Reeves
81,4,27,J Smith
22,1,22,T Thorpe
21,1,21,T Logan
37,1,37,J Alston
27,1,27,R Smith
8,1,8,D OConnor
8,1,8,T Creecy
35,1,35,E Judge
57,2,31,C Gaines
24,3,14,J Grant
-1,1,0,T Bellia
25,1,25,N Agholor
25,4,18,K Seymour
56,3,23,S Grant
55,3,24,J Jackson
101,4,38,R Abernathy IV
22,1,22,R Anderson
19,1,19,J Thomas
14,1,14,J Gilmore
125,2,98,J McKissic
56,1,56,R Fleming
45,2,23,J Jones
96,5,24,N Lovett
26,1,26,R Montgomery
43,2,29,K Hatcher
11,1,11,K Small
27,2,18,J Crockett
20,2,14,M Giachinta
0,1,0,P Laird
78,3,36,T Allen
23,1,23,D Scott
15,0,15,D Jackson
13,1,13,H Matt
5,1,5,N Adams
-1,1,0,A Houston
14,1,14,C Sanders
0,1,0,N Equae
10,1,10,S Warren
19,1,19,D Lewis
16,1,16,D Foster
86,4,28,D Ross
11,1,11,J Hall
52,1,52,H Banks
40,1,40,J Smith
33,2,25,J Edwards
5,1,5,Z Fakes
21,2,19,E Calhoun
9,1,9,C Humphrey
85,3,39,A Hine
24,1,24,T Green
27,1,27,M Willis
57,3,23,L McCombs
25,1,25,D Hopkins
10,1,10,H Louis
58,2,31,T Coffman
32,2,20,D Ogburn Jr
60,2,36,D Edwards
10,1,10,M Thomas
59,4,20,D Reaves
36,3,14,G Franklin
0,1,0,K Backman
119,2,71,A Wilson
6,1,6,J Kelly
0,1,0,K Hill
16,1,16,J Chunn
16,1,16,W Van Hooser
15,1,15,J Green
58,2,42,M Murphy
144,5,45,D Ayers
65,3,25,J Craig
31,1,31,M Warford
63,2,34,S Johnson
10,1,10,M Burns
61,4,23,L Norwood
36,2,31,C Fuller
56,2,31,J Blue
26,1,26,D Mobley
22,1,22,R Sanders III
49,2,28,C Jones
48,2,29,O Beckham Jr
33,1,33,S Patton
65,3,26,S Diggs
40,2,25,L Jacobs
55,4,17,T Mizzell
49,2,28,D Jennings
65,3,31,T Dudley Giles
36,2,21,O Bey
28,1,28,F McRae
43,3,20,S Houston
82,3,49,J Walton
15,1,15,C Moore
82,3,36,T Williams
46,2,25,J Lewis
31,2,17,R Moore
32,2,16,T Copeland
12,1,12,B Cherry
26,1,26,P Gulley
16,1,16,D McFarlane
29,1,29,P Logan
24,1,24,T Lewis
25,1,25,M Traylor Bennett
11,1,11,F Bickley
17,1,17,J Jones
38,2,21,R Whatley
17,1,17,J Singletary
84,5,29,D Bass
5,1,5,C Sayles
71,3,33,J Harris
19,1,19,C Williams
25,1,25,E Lewis
14,1,14,V Walker
88,3,34,D Norfleet
66,3,25,D Dileo
51,3,20,A Hunt
16,1,16,J Sinz
15,1,15,J Westerkamp
31,1,31,B Catalon
46,2,25,D Miller
34,2,19,J Shepherd
23,0,23,A Colbert
6,1,6,K Sanders
97,2,73,R Finch
38,2,22,D Boutte
28,1,28,L Ray
16,1,16,B Smith
39,1,39,C Davis
46,2,32,J Grant
95,1,95,J West
25,2,16,A Gary
12,1,12,R Standard
27,1,27,S Manfro
158,7,35,K Muhammad
78,2,46,M Sullivan
41,2,22,K Whitely
113,3,86,B Poueu Luna
49,3,21,D King Jr
12,2,7,D Elisara
160,3,100,T Montgomery
16,1,16,J Cummings
125,2,100,A Golden
32,1,32,D Walker Jr
20,1,20,T Watts
44,2,25,J Williams
15,1,15,J Eddington
15,1,15,T Glover Wright
39,3,17,D Burroughs
29,2,17,C Mangus
47,2,25,L Pitts
11,1,11,T Boyd
83,4,31,J Ross
15,1,15,K Smith
103,3,57,J Huff
30,2,18,K Lowe
110,5,28,R Galvin
51,3,18,V Bolden
50,1,50,K Doe
17,1,17,K Zuleger
68,3,25,M Harris
10,1,10,S Buckley
83,4,35,D Celiscar
32,1,32,D Campbell
27,1,27,J Claiborne
27,1,27,T Norman
76,2,40,C Wiggins
6,1,6,N DAvanzo
83,4,27,A Andrews
19,1,19,A Wales
81,3,30,D Surgent
21,1,21,E McGuire
45,2,25,T Logan
23,1,23,T Thorpe
58,2,33,S Coley
45,2,25,A Burns
14,1,14,C Gaines
13,1,13,R Clark
11,1,11,S Perry
79,3,41,W Stanback
16,1,16,R Hall
32,1,32,C Jones
82,5,21,K Marshall
47,2,24,K Hatcher
35,2,22,J Baker
29,1,29,D Anderson
9,1,9,C Henderson
73,3,26,M Grice
135,5,49,J Ross
14,1,14,K Smith
11,1,11,T Tutogi
97,1,97,C Coleman
98,2,78,A Wimberly
74,6,17,A Gary
10,1,0,E Bibbs
0,1,0,C Rogers
44,2,25,C Bertoli
39,2,22,B Douglas
21,1,21,N Westbrooks
30,1,30,O Houston
24,2,14,D Campbell
141,5,39,T Dudley Giles
3,1,3,D Woods
0,1,0,J Anderson
148,5,52,K Muhammad
30,2,18,D Ervin
13,1,13,J Wark
30,1,30,V Bolden
23,1,23,T Ward
51,2,28,R Abernathy IV
33,2,25,R Moore
91,5,23,L McCombs
28,1,28,D Foxx
56,3,32,S Watkins
12,2,8,J Leggett
43,1,43,L Whitfield
30,1,30,K Williams
42,2,27,J Harris
27,1,27,T Lewis
30,1,30,B Allen
20,1,20,L Ray
81,4,27,J Sims
41,2,29,E Osborne
36,1,36,E Johnson
111,3,90,T Allen
79,4,23,D Jackson
16,1,16,R Brumfield
10,1,10,J Canty
31,2,23,D Patterson
18,2,12,C Sayles
24,1,24,T Thomas
15,1,15,D Root
109,4,41,M Sullivan
46,2,27,K Whitely
3,1,3,T Bergsten
34,1,34,L Griffin
128,5,49,P Gulley
15,1,15,B Estime
167,4,95,D Ayers
21,1,21,D Payne
21,1,21,M Ambles
67,2,47,A Hine
53,3,23,R Lankford
45,3,21,M Barr
19,1,19,V Bentley
77,2,54,K Doe
70,3,29,J Shepherd
29,1,29,R Finch
11,1,11,T Millard
29,1,29,L Fitte
39,2,26,B Chancellor
27,2,18,J Jones
29,1,29,R Mostert
20,1,20,A Hunt
85,3,33,J Craig
50,2,26,M Warford
6,1,6,R Hunter
60,3,38,Jr
1,1,1,T Shead
24,1,24,R Williams III
6,1,6,J Greenwood
39,2,23,L Smith
121,6,44,D Norfleet
81,3,40,S Houston
20,2,12,M Oliver
62,3,24,J Walton
92,4,39,O Beckham Jr
32,1,32,T Magee
35,2,20,M Murphy
158,4,100,S Patton
23,1,23,T Burton
11,1,11,C Burton
31,1,31,M Hull
13,1,13,C Cella
11,1,11,D Brown
111,7,21,C Wiggins
26,1,26,T Glover Wright
23,1,23,M Harris
22,1,22,A Johnson
35,2,20,G Atkinson III
33,1,33,K Seymour
20,1,20,N Agholor
25,1,25,D Wilson
24,1,24,J Hall
118,6,31,J Cotton
50,1,50,B Sheperd
44,2,24,J Gilbert
86,4,32,B Catalon
89,4,25,J Huff
53,2,29,B Kelley
159,7,35,R Galvin
33,1,33,L Pitts
20,1,20,T Boyd
109,5,32,A Evans
102,3,67,T Glover
52,3,24,E Calhoun
28,1,28,D Archer
9,1,9,C Humphrey
6,1,6,T Erjavec
37,2,19,T Montgomery
53,3,21,S Manfro
29,2,25,R Anderson
15,0,15,H Dixon
14,1,14,J Gilmore
60,4,19,J Crockett
12,1,12,D Young
58,3,21,P Cooper
90,5,22,B Reedy
75,3,30,M Thomas
28,1,28,D Brown
81,3,35,T Williams
67,3,40,Q Bray
17,1,17,C Grant
9,1,9,J Prosch
41,2,26,B Smith
12,1,12,C Mager
39,2,24,A Wilson
15,1,15,K Hill
79,4,31,B Kimbrow
19,1,19,A Hal
117,5,26,D Jennings
40,1,40,D Edwards
12,1,12,J Armstrong
111,4,35,S Diggs
60,2,40,W Likely
40,3,19,D Celiscar
13,2,13,D Chance
11,1,11,M Rodriguez
26,2,26,J Smith
119,7,27,W Smallwood
69,2,52,R Davis
57,3,31,A Stewart
56,3,24,T Norman
25,1,25,J Claiborne
8,1,8,J Quinlan
13,1,13,K Hulbert
56,2,28,J McKissic
22,1,22,J Jones
23,1,23,D Surgent
47,3,18,J Lewis
58,3,26,J Blue
55,3,21,R Whatley
133,4,81,D Reaves
33,2,22,E Taliaferro
21,1,21,A Hine
20,1,20,P Lasike
53,2,39,D Thomas
29,1,29,A LaCoste
37,1,37,G Atkinson III
87,4,34,D Williams
29,1,29,I Davis
57,2,38,J Smith
0,1,0,S Brunner
106,2,57,C Jones
7,1,7,B Vogler
146,5,45,D Young
72,3,29,Q Bray
28,1,28,D Fortner
19,1,19,R Brown
18,1,18,C LeBlanc
57,2,43,R Moore
59,3,35,B Reedy
8,1,8,M Roberts
50,2,31,R Hall
22,1,22,W Stanback
63,4,19,L McCombs
21,1,21,J Green
17,1,17,D Foxx
79,2,48,R Severson
23,1,23,S Grant
73,5,19,C Taylor
16,1,16,L Fitte
52,2,34,L Whitfield
27,1,27,J Wilson
44,3,16,B Cherry
150,4,78,D Saint Juste
11,1,11,D King Jr
114,5,31,T Coffman
67,3,25,M Barr
34,2,19,M Osei
17,1,17,T Neal
3,1,3,D Drone
29,2,17,J Canzeri
38,1,38,M Harris
13,1,13,T Hanrahan
18,3,13,D Nealy
14,1,14,A Gary
0,3,0,J West
30,1,30,C Moore
17,1,17,J Gilbert
69,3,27,D Miller
68,3,24,J Shepherd
36,2,20,C Coleman
42,2,22,T Lockett
46,2,24,W Smallwood
22,2,12,C Sims
49,3,31,E Calhoun
9,1,9,R Clay
8,2,7,C Humphrey
74,2,38,B Ross
14,1,14,J Gordon
6,1,6,O Houston
45,2,26,C Davis
68,3,29,A Wilson
20,1,20,K Hill
56,2,37,W Likely
0,1,0,N King
-1,1,0,P Gallo
46,3,19,S Watkins
104,2,90,K Bailey Smith
27,2,20,T Dudley Giles
12,2,16,J Anderson
79,3,35,D Celiscar
22,1,22,K Lark
75,3,34,D Johnson
14,1,14,S Coley
19,1,19,J Harris
15,1,15,M Williams
71,3,28,A Moore
39,2,31,K Bell
23,1,23,T Newby
35,2,19,J Walton
21,1,21,K Moore
32,2,18,N Lovett
59,2,35,M Murphy
16,1,16,L Copelin
42,2,24,P Cooper
19,1,19,S Rhodes
40,2,24,M Thomas
6,1,6,Q Ezell
14,1,14,T Boyd
19,1,19,S Tapley
1,1,1,T Thorpe
79,5,18,M Willis
28,1,28,N Westbrooks
20,1,20,A Bradley
39,1,39,M Sullivan
17,1,17,A Smith
24,1,24,A Sebastiano
15,1,15,P Logan
91,5,29,T Allen
23,1,23,J Canty
49,1,49,D Wilson
48,3,18,E Lewis
14,1,14,V Walker
9,1,9,T Smith
9,2,8,T Mangen
40,3,24,J Greenwood
18,1,18,R Williams III
4,1,4,S Marck
68,3,35,R Finch
72,3,28,J Grant
18,1,18,J Huff
83,3,30,S Manfro
41,2,22,D Fuller
10,1,6,D Andrews
57,4,16,V Bolden
50,3,24,T Montgomery
45,1,45,M Hull
33,2,17,A Golden
28,2,17,D Ayers
44,1,44,C Lockett
42,2,28,E Beed
15,1,15,L Clark
57,3,22,D Root
78,3,32,F Montgomery
33,1,33,C Dunkley
17,1,17,D Hopkins
20,1,20,C Gaines
91,4,27,T Crawley
41,2,21,S Wick
0,1,0,J Claiborne
139,6,26,J Sims
78,3,31,B Chancellor
131,4,87,Jr
55,3,24,J Taylor
72,3,38,R Anderson
23,1,23,J Thomas
15,1,15,J Gilmore
112,4,40,B Catalon
44,2,24,D Gray
19,1,19,D Johnson
43,2,23,D Boutte
11,1,11,D Walker Jr
18,1,18,T Williams
26,3,11,B Kimbrow
21,1,21,A Hal
14,1,14,W Tate
53,4,19,C Mager
10,1,10,R Carden
15,2,15,T Timmons
15,1,15,K Seymour
7,1,7,C Wilson
51,3,25,D Anderson
1,1,1,K Williams
96,4,27,K Jones
40,2,21,D Reaves
26,1,26,G Franklin
10,1,11,D Powell
44,3,18,D Jennings
9,1,9,T Mizzell
80,2,59,L Griffin
28,1,28,J Thomas
41,2,24,D Knowles
49,3,20,D Edwards
60,3,25,J Ross
58,3,28,K Muhammad
27,1,27,D Ervin
17,1,17,J Wark
23,1,23,A Andrews
17,1,17,A Wales
35,2,19,B Burks
15,1,15,E Thomas
12,1,12,D Anthony
11,1,11,C Worthy
69,3,29,J Craig
33,1,33,R Moore
124,4,45,D Ayers
111,4,37,C Dunkley
13,1,13,M McFarland
26,1,26,B Chancellor
21,2,13,J Eddington
17,1,17,M Hill
-2,1,0,M Hull
31,2,19,B Burks
-1,1,0,K Franklin
0,1,0,C Davis
49,3,18,R Galvin
46,3,18,M Mason
16,1,16,T Caldwell
18,1,18,M Grice
122,6,27,V Bolden
23,0,23,C Brown
27,1,27,A LaCoste
20,1,20,J Crockett
5,1,5,I Davis
1,1,1,B Alexander
64,4,27,E Calhoun
12,1,12,D Gress
87,1,87,K Marshall
52,3,20,M Willis
48,1,48,D Knowles
28,1,28,J Coleman
111,4,33,K Muhammad
0,1,0,C Whitener
55,2,28,J Baker
16,1,16,S Grant
61,1,61,D Alexander
16,1,16,T Coffman
100,4,31,D Thomas
33,1,33,C LeBlanc
33,2,20,D Boutte
19,1,19,D Butler
15,1,15,D Rhymes
14,1,14,Z Schaubhut
34,2,21,L Ray
28,1,28,I Jones
56,2,41,S Patton
16,1,16,M Roberson
15,1,15,T Burton
4,1,4,J Davis
58,3,29,S Dawson
18,1,18,J Green
23,1,23,L Whitfield
13,1,13,K Williams
89,4,27,A Burns
27,2,14,S Coley
16,1,16,D Johnson
70,4,19,D Root
10,1,10,T Thomas
46,3,19,N Westbrooks
41,2,26,J Richardson
6,1,6,P Clifford
66,3,25,A Wilson
63,3,24,T Evans
15,1,15,K Hill
53,2,35,A Wales
27,1,27,M Henry
40,2,22,J Thomas
43,2,23,N Lovett
30,1,30,B Smith
103,3,48,S Wynn
88,3,48,S Houston
22,1,22,T Coleman
93,5,23,M Jones
88,4,25,J Cotton
0,1,0,R Hamilton
40,2,22,K Doe
29,2,17,T Lockett
66,4,22,A Gary
42,2,26,D Nealy
38,2,35,R Timmons
90,6,26,M Everett
24,2,15,J Neely
36,1,36,D Surgent
23,2,20,E Reed
22,1,22,E McGuire
6,1,6,M Carter
45,3,18,A Franklin
20,1,20,A Shapiro
13,1,13,A Joyner
122,6,28,S Harris
11,1,11,J Colton
112,3,41,P Logan
24,2,15,A Turner
58,2,36,R Shelton
100,4,35,D Norfleet
17,1,17,J Chesson
37,2,19,M Murphy
91,4,29,D Young
70,3,25,D Reaves
108,6,23,E Osborne
15,1,15,J Hester
42,2,24,R Smith
17,1,17,B Cherry
85,4,26,T Thorpe
7,1,7,T Logan
45,2,24,A Moore
39,2,24,A Abdullah
17,1,17,Q Enunwa
18,1,18,M Harris
113,5,33,G Atkinson III
137,5,49,M Thomas
27,1,27,E Lewis
37,2,19,J Ferguson
57,4,18,B Knauf
3,1,3,R Mostert
19,1,19,D Wilson
74,3,39,J Deering
62,4,23,J Thomas
48,2,34,T Glover
61,3,23,J Jones
6,1,6,D Williams
50,2,29,P Cooper
15,1,15,J Lewis
0,1,0,C Holmes
77,3,29,C Lockett
8,1,8,T Vizzi
107,4,41,C Wiggins
15,1,15,D Anaya
39,2,21,J Harris
10,1,10,N Basford
87,4,36,B Catalon
20,1,20,W James
14,1,14,W Smallwood
75,3,40,D Johnson
75,3,34,D Miller
26,1,26,J Douglas
24,2,13,Z Langer
15,1,15,K Lucas
18,1,18,A Grubb
17,1,17,J Williams
52,2,29,B Reedy
19,1,19,C McDowell
8,1,8,R Adams
59,5,19,T Allen
40,2,23,B Malena
70,5,22,A Golden
28,2,22,J Bell
17,1,17,E Tomlinson
86,4,45,J Grant
12,0,12,B Marquez
23,1,23,D Roland
23,1,23,G Franklin
0,1,0,J Nelson
37,3,22,K Gilstrap
102,3,38,D Fuller
13,1,13,J Zumwalt
84,5,20,R Severson
21,1,21,D Ross
31,2,17,M Sullivan
22,1,22,K Whitely
21,1,21,F Hightower
16,1,16,T Crawley
20,1,20,T Glover Wright
30,2,19,D Saint Juste
59,3,31,T Mizzell
13,1,13,G Hopper
19,1,19,A Neutz
14,1,14,B Ross
8,1,8,M Weiser
56,3,22,N Carpenter
10,1,10,D Bass
108,5,33,F McRae
28,2,15,D Taylor
