longest punt, name, punt yards, punts
50,R Stonehouse,176,4
56,S Gaudion,107,2
36,B Scruton,36,1
56,P Theisler,446,10
46,T Zaleski,262,7
63,J Fox,217,5
40,A Martinez,157,5
45,C Darbone,45,1
43,N Snyder,112,3
56,B Desautels,340,8
42,L Magliozzi,79,2
31,M Loudermilk,31,1
51,J Herbers,207,5
69,P Theisler,461,10
50,J Schopper,169,4
48,J Collins,265,7
57,B Crawford,238,6
56,D Whelan,276,7
33,J Maier,33,1
48,Z Block,337,9
46,D Maggio,221,6
60,B Mann,105,2
54,P Pastorello,379,9
53,K Greenwell,97,2
51,C Williams,233,6
52,G Lugo,181,5
58,M Wishnowsky,143,3
45,D Lloyd,491,12
52,D Caston,52,1
50,I Wall,213,5
45,M Hockett,81,2
52,J McClure,52,1
63,B Withrow,446,10
61,R Stonehouse,439,9
45,A Kinney,130,3
41,A Parker,41,1
46,N Schrage,92,2
36,Z Potter,36,1
58,J Julien,146,3
60,C McCreary,183,4
49,J Hartbarger,79,2
40,T Hintze,97,3
39,Q Conaway,71,2
50,B Niesner,423,10
63,J Bailey,244,5
52,B Heicklen,257,6
49,A Lotti,158,4
37,A Rinella,211,6
54,N Mihalic,183,5
51,S Hofrichter,175,4
47,C Scott,130,3
53,M Nolan,294,7
55,C Grace,129,3
59,J Reynolds,460,10
39,S Delong,109,3
58,M King,346,8
44,B Johnson,122,4
25,R Bauer,25,1
46,N Bruno,163,4
53,D Klumph,228,5
44,R Almond,160,4
62,M Sleep Dalton,237,5
49,Y Routsas,286,7
45,D Galitz,128,3
55,S Laryea,302,7
49,G Carlson,109,4
47,G Georgopoulos,243,6
21,T Reynolds,21,1
47,E Finegan,223,6
52,F Romo Martinez,186,4
54,S Coutts,269,8
51,H Lent,295,7
45,J VanSickle,112,3
31,K Corbett,58,2
52,A Mevis,238,6
38,W Spiers,67,2
53,G Atkins,337,8
50,S Wilson,132,3
50,H Whitehead,86,2
53,T Townsend,89,2
48,K Reighard,292,7
53,B Cusick,91,2
56,C Coffey,188,4
63,J Camarda,165,3
51,D Stuart,320,8
51,M Bauerle,87,2
40,S Werts,40,1
71,J Pettiway,140,3
34,C Benjamin Jr,93,3
48,P Harvin III,48,1
51,C McCullough,372,9
43,S Gaudion,43,1
40,O White,115,3
69,B Hayes,267,5
58,G Urenovitch,191,5
69,C Rastetter,215,4
53,M Ference,283,6
62,K Thompson,376,8
32,D Gagen,32,1
48,W Jones,244,6
63,A Hicks,256,6
53,B Schutt,378,8
54,M Duffy,200,4
64,J Sheldon,420,9
40,A Alves,144,4
39,B Cate,235,7
42,R Byrns,63,2
54,M Mendez,244,6
46,W Lees,265,7
56,R Bujcevski,339,9
38,A Williams,72,2
52,M Shiel,381,9
58,K Kramer,239,5
47,R LeFevre,247,6
26,I Green,26,1
49,C Fatony,123,3
47,Z Cox,331,9
15,J Foley,15,1
48,T Day,123,3
45,C Lewallen,314,8
32,T Duran,32,1
44,A Cole III,73,2
41,H OKelly,117,3
52,T Dyer,146,3
46,D Balcomb,198,6
57,T Newsome,274,6
51,W Hart,131,3
51,A Kenworthy,86,2
65,J Sackville,333,7
48,B Hicks,48,1
65,D Chrisman,65,1
51,D Rodriguez,244,6
58,M Farkas,368,8
57,D Lebofsky,134,3
34,C Newton,34,1
40,A Seibert,76,2
50,S Riella,228,6
46,B Maimone,124,3
44,T Snee,76,2
45,G Tinnerman,198,6
38,M Lawler,38,1
56,k Christodoulou,93,2
42,E Stark,181,5
55,B Gillikin,215,5
53,C Howell,261,6
57,J Fox,246,5
47,D Roy,136,3
47,A Korsak,118,3
60,C Stewart,288,8
54,C Waitman,192,4
62,D Dyer,156,4
46,J Charlton,46,1
44,C Ouverson,160,4
49,T Schneider,147,4
56,H Stephenson,319,7
42,Z Everett,80,2
59,C Jacquemin,327,8
36,A Nunez,59,2
50,C Barajas,246,7
37,M Fontenot,70,2
45,C Bowler,86,2
57,N Fondacaro,128,3
44,J Doyle,228,6
53,B Kinney,53,1
68,T Bennett,197,4
51,T Wallace,271,7
54,B Flint,263,6
65,R King,392,9
50,T Sumpter,200,5
46,Q Skillin,97,3
37,J Velazquez,37,1
47,D Panazzolo,172,5
40,M Brown,92,3
57,S Flintoft,259,6
52,J Smith,347,8
48,R Budrovich,115,4
51,H Hicken,286,7
47,M Crawford,319,8
54,D Arnson,272,6
45,P Thome,147,4
50,M Bonadies,171,4
50,L Coleman,153,4
42,M Breckenridge,181,5
43,R Porter,79,2
43,J Whitford,43,1
47,A Siposs,87,2
30,A Marshall,30,1
51,T Zaleski,355,9
60,O Draguicevich,155,3
52,J Sackville,444,11
41,A Nunez,184,5
47,N Gasser,47,1
43,J Fonseca,43,1
61,N OShea,281,8
32,A Raya,32,1
39,S Delong,140,4
53,C Grace,319,8
39,Z Potter,136,4
50,N Schrage,85,2
44,A Peart,119,4
37,A Alves,65,2
40,A Siposs,76,2
69,A Craven,438,10
55,M Sleep Dalton,217,5
74,J Hartbarger,214,4
32,R Lombardi,32,1
37,G Carlson,127,4
46,D Ng,240,6
55,C Wilkinson,174,4
35,Q Skillin,35,1
59,L Magliozzi,432,9
50,G Tinnerman,354,9
43,W Lees,143,4
52,R Almond,266,6
48,S Coutts,255,6
39,M Loudermilk,89,3
57,J Pettiway,350,8
52,K Corbett,190,5
35,J VanSickle,35,1
45,C Howell,81,2
29,X Subotsch,29,1
49,J Sheldon,316,8
56,K Thompson,323,8
33,D Gagen,33,1
70,R Stonehouse,284,5
42,R Bauer,191,5
40,C Ouverson,78,2
36,K Anderson,36,1
39,K Greenwell,76,2
48,J Young,171,4
60,H Lent,223,5
31,S Riella,60,2
47,C Scott,203,5
49,T Townsend,109,3
43,M Duffy,157,4
59,L Tyler,325,7
42,D Hodges,175,5
46,S Gaudion,185,5
64,J Fox,185,4
54,D Roy,302,7
51,D Klumph,254,6
51,B Hayes,287,7
32,C McLaughlin,32,1
53,A Fellner,227,5
36,S McGuire,36,1
58,H Whitehead,213,6
61,L Coleman,313,7
51,C Rastetter,169,4
25,N Stanley,25,1
58,C Dunn,293,8
47,A Hicks,128,3
45,B Rodriguez,110,3
34,T Day,34,1
46,G Urenovitch,150,5
45,D Lebofsky,109,3
30,I Moore,57,2
64,M King,279,6
58,T Reiner,308,8
35,L White,96,3
59,Z Von Rosenburg,266,6
50,I Wall,255,6
66,D Dyer,104,2
56,C Barajas,182,4
55,Z Feagles,88,2
34,J Spicer,34,1
66,G Lugo,245,5
41,C Williams,155,4
56,K Kramer,228,10
63,J Smith,160,8
61,W Hart,170,3
44,N Mihalic,180,5
52,J Herbers,231,6
60,B Cusick,309,7
39,M Brown,77,2
51,L Reazin,102,3
41,C Fatony,75,2
52,T Zaleski,285,8
48,R LeFevre,187,5
44,P Richards,161,4
35,S Hayworth,35,1
59,M Bonadies,235,5
51,Z Cox,301,8
53,O White,283,7
51,A Williams,215,5
55,A Cole III,94,2
65,B Wright,225,4
47,C Lightbourn,128,3
48,D Price,163,4
54,A Kinney,54,1
57,M Ference,368,8
49,M Wishnowsky,207,5
47,J Collins,181,5
56,A Parker,382,9
43,T Newsome,182,5
47,N Snyder,254,6
37,R Neal,37,1
47,A Kenworthy,84,2
47,D Shaw,84,2
52,C Kostroun,178,4
44,D Balcomb,110,3
50,D Chrisman,175,4
52,A Korsak,376,9
47,A Seibert,163,4
55,S Flintoft,362,8
47,M Hockett,89,2
54,J McClure,54,1
58,C Waitman,397,10
46,B Cate,210,6
51,S Wilson,261,6
50,B Maimone,97,2
50,T Snee,97,2
56,B Niesner,310,8
47,D Rodriguez,85,2
29,C Blount,29,1
50,R Miller,197,5
42,k Christodoulou,202,6
52,B Gillikin,213,5
47,J Schopper,157,4
55,J Julien,303,7
53,J Charlton,204,5
62,J Camarda,124,3
34,B Heicklen,92,3
49,O Hoolihan,225,6
44,T Schneider,116,3
62,P Harvin III,72,2
70,Z Everett,146,3
49,J Porter,244,6
37,M Deaves,71,2
66,J Bailey,351,8
47,C Tilbey,163,4
33,R Budrovich,54,2
54,S Hofrichter,88,2
42,E Silvester,226,6
50,C Bowler,215,5
49,E Finegan,116,3
52,R Bujcevski,146,4
0,T Bennett,138,3
44,Z Block,115,3
41,W Jones,74,2
50,T Sumpter,177,4
36,E Legassey,36,1
64,C Faddoul,218,5
31,R Stanley,31,1
73,B Mann,275,5
51,W Spiers,321,8
41,C Stewart,84,3
39,T Upchurch,211,7
40,D Halstead,77,2
50,D Panazzolo,186,4
45,T Slaydon,363,10
61,H Hicken,281,5
51,M Crawford,243,6
50,D Galitz,124,3
50,T Hintze,145,3
51,P Theisler,327,8
47,P Thome,47,1
57,Q Conaway,182,4
34,D Brown,34,1
44,W Michael,201,5
41,D Maggio,41,1
50,P Toomey,270,6
63,R Porter,188,4
42,W Taylor,211,6
49,C Peterson,179,5
51,O Draguicevich,92,2
60,B Crawford,481,11
54,A Lotti,54,1
50,T Dyer,195,5
49,A Rinella,334,9
46,D Gelb,343,9
49,B Kinney,49,1
56,M Schuler,259,6
57,K Corbett,147,3
56,B Cate,184,4
46,Z Lee,46,1
43,L Maynard,276,8
55,D Maggio,310,7
48,G Carlson,326,8
50,A Williams,79,2
57,B Wright,302,6
41,R Bauer,183,5
33,B Johnson,91,3
48,A Kenworthy,382,9
62,N Schrage,62,1
28,Z Potter,51,2
42,S Gaudion,114,3
35,B Scruton,35,1
44,R Miller,125,3
55,A Siposs,235,5
58,Z Von Rosenburg,211,4
46,J Growden,84,2
60,D Galitz,288,6
54,A Parker,208,5
52,G Tinnerman,237,6
30,J Doege,30,1
50,P Richards,199,5
63,E Finegan,150,3
68,J Julien,245,5
45,S Coutts,166,4
50,K Ryan,351,9
57,J Smith,95,2
50,S Corey,370,9
0,A Glass,38,1
32,W Spiers,32,1
44,M Bauerle,312,8
44,D Price,193,5
60,D Sanborn,298,6
37,L Magliozzi,73,2
51,A Garro,131,3
25,S Riella,25,1
52,J Francis,254,6
47,S Wilson,47,1
50,G Georgopoulos,218,5
49,T Townsend,121,3
57,R Stonehouse,157,3
55,J Camarda,138,3
56,M Bonadies,276,6
62,B Hayes,322,7
53,J Stone,165,4
38,T Schneider,69,2
48,H Whitehead,175,4
49,N Snyder,293,7
37,C Rastetter,70,2
41,Z Kibby,149,4
57,M Kuntz,57,1
48,C Dunn,125,3
53,A Seibert,97,2
51,K Thompson,162,4
52,A Korsak,284,7
33,B Rodriguez,66,2
35,A Hicks,35,1
46,Y Routsas,175,4
54,M Duffy,54,1
55,S Dawson,199,5
43,M King,203,5
44,A Rinella,153,4
62,W Lees,344,8
52,C Bowler,230,5
50,W Hart,100,2
44,J Sackville,202,5
48,J Herbers,256,6
64,K Kramer,324,7
48,M Brown,365,9
39,S Delong,74,2
43,J Christman,43,1
51,R Byrns,169,4
51,C Lightbourn,208,5
79,T Sumpter,269,5
63,Q Conaway,313,7
0,T Gangi,42,1
46,D Rodriguez,199,5
33,J Luton,33,1
46,M Ference,205,6
41,J Sheldon,171,5
49,P Theisler,258,6
62,T Dyer,355,8
40,J Collins,113,3
47,N Gasser,193,5
63,T Newsome,298,5
51,P Thome,184,4
47,M Hockett,111,3
49,Q Skillin,85,2
33,J Velazquez,33,1
53,B Maimone,126,3
48,T Snee,85,2
52,B Crawford,314,7
45,k Christodoulou,234,6
47,P Harvin III,165,4
58,B Gillikin,97,2
50,M Trickett,405,11
52,J Schopper,98,2
56,C Fatony,112,2
43,C Waitman,202,5
52,C Stewart,206,5
52,B Heicklen,218,5
50,M Sleep Dalton,264,6
47,J Bailey,137,4
57,D Whelan,239,6
50,S Hofrichter,219,5
59,L Tyler,426,10
51,A Nunez,178,4
33,A David,33,1
42,D Chrisman,223,6
51,J Doyle,234,6
49,M Crawford,471,12
40,R Bujcevski,145,4
40,R Budrovich,107,3
44,C Tilbey,79,3
57,T Bennett,182,4
46,C Grace,262,6
52,B Flint,250,6
43,Z Feagles,208,5
47,B Mann,85,2
42,J Porter,181,5
42,M Deaves,42,1
52,D Panazzolo,291,7
53,D Roy,237,6
41,K Greenwell,127,4
54,Z Block,142,3
70,S Flintoft,291,6
48,B Cusick,118,3
44,H Hicken,125,3
54,C Darbone,214,6
56,M Wishnowsky,228,5
55,R Porter,269,7
45,L Coleman,122,3
59,M Farkas,282,6
54,O Draguicevich,142,3
54,R Alcobendas,169,4
63,A Lotti,172,4
50,R Almond,193,4
36,N Mihalic,63,2
70,F Romo Martinez,493,11
48,T Zaleski,288,7
56,L Carter,296,6
47,C Bowler,170,4
47,T Bennett,133,3
56,M Loudermilk,147,3
58,C Robison,104,2
37,S Riella,72,2
54,B Hayes,179,4
42,B Gillikin,42,1
50,R Budrovich,197,5
67,O Draguicevich,185,4
53,C Grace,294,7
66,H Hicken,265,5
51,S Delong,216,6
65,B Mann,304,5
49,C Howell,49,1
54,C Hankinson,344,9
60,A Siposs,236,5
42,R Bauer,296,8
45,P LeCorre,152,4
45,A Rinella,192,5
58,D Galitz,228,5
65,K Thompson,333,7
44,G Tinnerman,269,7
47,K Kramer,239,6
48,R Almond,91,2
48,D Jones,91,2
66,A Kjellsten,184,4
49,J Smith,203,5
55,M Farkas,190,4
49,J Sheldon,338,8
59,D Gelb,305,8
68,R Stonehouse,315,6
60,J Bohlken,360,7
44,A Parker,83,2
45,J Pecaro,369,12
54,L Tyler,172,4
48,M Ference,318,8
56,B Wright,156,3
46,N Mihalic,122,3
58,P Harvin III,291,6
46,W Spiers,122,3
50,A Cuevas,338,9
46,H Whitehead,279,7
46,T Hunt,155,4
35,B Baringer,68,2
46,C Rastetter,114,3
49,A Lotti,260,7
49,C Dunn,157,4
48,N Gasser,226,6
49,M Duffy,221,5
59,T Day,265,7
36,K Schexnayder,36,1
40,A Alves,149,6
60,A Kenworthy,174,4
51,R Byrns,175,4
49,C Ouverson,128,3
48,J Porter,221,5
50,T Sumpter,189,5
65,Z Von Rosenburg,199,4
30,J Growden,30,1
35,D Dyer,100,3
40,B Farlow,78,2
56,W Lees,243,5
52,J Herbers,235,5
42,G Georgopoulos,77,2
42,T Reynolds,77,2
47,K Corbett,151,4
58,A Williams,104,2
53,C Waitman,225,5
36,Z Feagles,89,3
58,S Wilson,423,9
64,W Hart,178,3
52,C Lightbourn,402,9
47,M Brown,147,4
48,M Trickett,160,4
27,W Barrett,27,1
60,C Fatony,147,3
46,J Camarda,82,2
46,R LeFevre,179,5
45,A Cole III,145,4
50,H Lent,182,4
46,k Christodoulou,215,6
50,D Chrisman,88,2
43,R Wright,196,5
46,Z Block,91,2
36,A Seibert,36,1
49,N Schrage,49,1
34,Z Potter,34,1
67,Z Sinor,248,5
45,D Panazzolo,82,2
62,B Cate,275,7
63,O Bradburn,314,7
38,T Snee,100,3
56,J Bailey,180,4
58,D Rodriguez,218,5
58,L Loecher,218,5
54,D Klumph,54,1
56,J Schopper,211,5
41,G Carlson,224,6
52,A Korsak,437,10
44,E Finegan,196,5
49,B Heicklen,77,2
46,J Julien,116,3
72,T Schneider,443,9
46,J Young,244,8
37,Z Everett,37,1
52,J Fox,262,6
47,J Sackville,116,3
53,O White,202,5
51,S Hofrichter,236,5
54,L Magliozzi,452,10
47,J Doyle,132,3
58,T Townsend,322,7
45,R Bujcevski,198,5
41,A David,134,4
51,B Flint,264,6
42,Q Conaway,209,6
45,M Crawford,45,1
47,P Theisler,136,4
55,Y Routsas,274,6
51,C Stewart,184,5
67,T Hintze,277,6
48,C Scott,201,5
57,P Thome,300,6
54,J Charlton,125,3
41,L Coleman,78,2
52,M King,176,4
50,D Maggio,251,6
43,T Newsome,101,3
55,J Whitford,148,3
57,M Sleep Dalton,153,4
32,B Kinney,63,2
62,A Hicks,196,4
40,B Rodriguez,71,2
41,J Spicer,75,2
43,H Lent,82,2
58,D Price,167,4
57,S Flintoft,297,6
57,R Wright,95,2
34,Z Block,34,1
44,A Williams,193,5
51,C Scott,221,5
50,Q Conaway,174,4
42,R Byrns,228,6
53,C Howell,90,2
52,C Waitman,344,9
50,D Klumph,342,9
51,R Budrovich,228,5
53,A Siposs,353,8
57,Z Everett,286,7
47,M Sleep Dalton,47,1
36,D Rodriguez,36,1
33,L Loecher,33,1
46,P LeCorre,159,4
48,M Trickett,206,5
49,G Carlson,214,5
41,C Bowler,154,4
63,E Finegan,204,4
67,N Schrage,67,1
73,S Coutts,118,2
45,B Maimone,70,2
39,T Snee,68,2
53,M Loudermilk,98,2
49,k Christodoulou,248,6
49,W Spiers,161,4
55,S Hofrichter,340,7
49,L Magliozzi,246,6
46,J Smith,91,2
55,A Parker,283,6
49,O Bradburn,269,6
45,J Young,224,6
47,B Cate,287,7
55,J Julien,394,9
53,M Ference,276,8
47,S Wilson,86,2
80,J Gillan,247,6
45,B Cusick,143,4
48,B Flint,214,5
61,B Wright,147,3
48,J Porter,332,8
53,J Camarda,164,4
71,J Doyle,330,7
58,T Bass,141,3
54,M Bauerle,140,3
36,C Grace,68,2
53,P Harvin III,53,1
41,G Tinnerman,93,3
46,K Thompson,246,6
49,Z Sinor,185,4
55,A Hicks,174,4
45,B Rodriguez,45,1
44,R Bujcevski,110,3
52,M Duffy,190,4
66,J Charlton,155,3
49,M King,279,7
61,L Tyler,304,7
44,Z Von Rosenburg,44,1
63,M Brown,287,6
48,T Hunt,142,4
49,J Sheldon,202,5
62,K Kramer,173,4
41,N Mihalic,41,1
47,K Schexnayder,181,5
45,T Day,45,1
50,T Townsend,186,5
49,M Bonadies,220,6
42,S Riella,200,6
45,A Cole III,125,3
53,L Coleman,195,4
52,C Lightbourn,201,5
49,J Schopper,289,7
54,T Dyer,199,4
60,A Alves,292,7
47,J Collins,275,7
56,W Hart,306,6
53,T Newsome,205,4
64,J Bailey,365,8
68,A Kenworthy,274,6
65,D Dyer,139,3
55,B Farlow,101,3
35,M Farkas,35,1
49,G Georgopoulos,85,2
50,A Seibert,137,3
44,D Galitz,194,5
53,B Gillikin,312,8
58,D Chrisman,431,9
45,A Korsak,166,4
48,H Whitehead,89,2
52,B Crawford,238,5
47,S Gaudion,175,4
34,J Sackville,62,2
52,A Chadwick,217,5
50,A David,165,4
43,C Dunn,180,5
30,T Sumpter,30,1
64,C Ouverson,248,6
65,B Mann,195,4
50,R Bauer,346,8
45,D Panazzolo,203,5
54,B Kinney,208,5
50,K Greenwell,169,4
42,K Corbett,189,5
55,Y Routsas,206,5
45,M Crawford,197,5
37,P Thome,37,1
45,K Mosley,154,4
49,D Maggio,181,4
50,J Fox,236,6
40,J Whitford,40,1
48,R Almond,195,5
38,D Jones,38,1
59,O Draguicevich,240,5
59,H Mattox,59,1
54,M Wishnowsky,253,6
46,A Rinella,305,8
55,R LeFevre,286,7
47,T Zaleski,205,5
27,R Galovich,27,1
55,Q Skillin,173,4
45,D Roy,162,4
55,T Bennett,218,4
55,T Sumpter,137,3
52,B Wright,178,4
51,R Almond,126,3
43,D Jones,78,2
50,T Hintze,214,5
42,M King,83,2
60,R LeFevre,142,3
52,M Bonadies,134,3
46,R Poydras,46,1
37,C Scott,119,4
58,O White,341,7
46,N Gasser,244,6
60,K Kramer,188,4
35,R Bauer,66,2
47,M Phillips,47,1
57,D Klumph,174,4
39,J Glatting,39,1
55,S Coutts,184,4
43,R Neal,84,2
43,P LeCorre,84,2
48,M Ference,246,6
51,D Galitz,51,1
48,A Hicks,87,2
56,Q Skillin,352,9
58,B Heicklen,359,8
59,M Loudermilk,179,4
60,J Sackville,180,4
63,J Smith,247,5
64,R Wright,151,3
52,Z Block,149,4
56,J Sheldon,143,3
69,E Finegan,227,5
45,D Price,151,4
48,M Sleep Dalton,190,4
53,C Robison,53,1
33,S Riella,33,1
46,B Cate,159,4
70,T Townsend,432,9
61,Z Von Rosenburg,229,5
41,J Growden,115,3
43,J Camarda,120,3
51,P Thome,278,6
49,M Bauerle,113,3
53,C Waitman,169,4
46,S Gaudion,163,4
46,D Crow,216,5
41,M Trickett,81,2
47,M Farkas,86,2
48,D Dyer,312,8
56,K Greenwell,283,7
45,G Georgopoulos,113,3
40,T Reynolds,76,2
59,T Schneider,192,4
63,T Hunt,286,7
56,J Collins,263,6
36,A Williams,36,1
48,L Magliozzi,211,5
53,J Spicer,325,8
55,L Tyler,345,8
45,W Hart,45,1
46,W Lees,253,6
44,J Herbers,151,4
47,C Rastetter,166,4
44,M Brown,73,2
49,J Porter,176,4
48,T Day,120,3
49,A Siposs,141,3
49,A Cole III,49,1
54,G Carlson,222,5
74,Q Conaway,309,7
72,B Cusick,428,9
56,P Theisler,347,9
65,A Alves,270,7
52,D Chrisman,83,2
46,H Whitehead,155,4
54,A Seibert,139,3
45,R Bujcevski,145,4
55,Z Sinor,271,6
51,C Dunn,246,6
42,D Rodriguez,78,2
31,C Blount,31,1
49,O Draguicevich,82,2
52,k Christodoulou,210,5
53,S Hofrichter,207,5
59,J Fox,275,6
57,Y Routsas,346,8
48,A Korsak,179,4
51,B Hayes,176,4
48,J Charleston,163,4
54,C Fatony,130,3
41,B Crawford,188,5
46,B Papazian,151,4
55,R Stonehouse,362,8
56,J Bailey,149,3
53,M Wishnowsky,92,2
60,C Bowler,322,7
52,J Young,482,11
38,B Flint,75,2
55,G Tinnerman,143,4
82,B Mann,298,5
63,M Duffy,487,10
54,C Stewart,258,6
38,R Byrns,143,4
60,S Flintoft,166,3
50,J Whitford,95,2
37,R Porter,37,1
66,H Hicken,378,9
42,T Dyer,116,4
42,M Crawford,117,3
57,A Kenworthy,173,4
45,O Bradburn,168,4
58,T Newsome,143,3
52,D Maggio,496,12
51,W Spiers,254,6
42,H Renfrow,42,1
44,C Allen,87,2
35,A Lotti,35,1
59,I Armstrong,107,2
36,C Lightbourn,59,2
60,N Mihalic,205,5
73,J Julien,242,5
41,B Kinney,76,2
59,K Thompson,187,4
62,C Grace,318,7
62,C Howell,350,8
45,A David,245,7
50,D Panazzolo,297,7
40,C Stewart,235,7
52,M Bauerle,319,8
54,B Heicklen,276,7
38,J Koehnke,143,4
44,C Scott,139,4
66,T Bennett,456,9
54,T Schneider,288,7
55,M Wishnowsky,193,4
53,D Klumph,209,5
12,S Delong,12,1
52,C Fatony,262,6
64,R Bauer,95,2
35,M Brown,35,1
46,A Siposs,133,3
64,J Doyle,171,4
50,G Carlson,166,4
48,M King,334,9
48,M Naranjo,199,5
53,N Mihalic,127,3
46,E Finegan,205,5
52,N Gasser,330,9
42,R Almond,84,2
30,D Jones,30,1
45,S Gaudion,177,4
52,S Coutts,176,4
47,S Flintoft,165,4
41,K Corbett,41,1
41,A Rinella,142,4
57,J Sheldon,122,3
44,P LeCorre,111,3
62,R Stonehouse,329,6
56,T Dyer,267,6
56,C Ouverson,130,3
43,J Porter,114,3
43,D Caston,43,1
45,J Young,282,7
49,D Roy,430,10
48,J Julien,207,5
40,B Flint,115,3
54,S Wilson,54,1
46,M Stephenson,154,4
51,B Cusick,206,5
46,D Crow,259,7
58,P Harvin III,185,4
57,A Parker,150,3
53,B Hayes,391,9
48,J Schopper,94,2
50,H Whitehead,177,4
46,C Rastetter,89,2
65,C Dunn,174,4
51,B Kinney,332,8
55,D Anctil,129,3
41,Z Sinor,132,4
44,A Alves,252,9
60,T Sumpter,237,5
35,R Byrns,35,1
39,P Theisler,71,2
